Frequency,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density
ramanShift,DM201,DM202,DM203,DM204,DM205,DM206,DM207,DM208,DM209,DM210,DM211,Ctrl01,Ctrl02,Ctrl03,Ctrl04,Ctrl05,Ctrl06,Ctrl07,Ctrl08,Ctrl09
1361,107.6,155.3792847,105.4483322,183.8547668,160.1898804,90.82048035,176.3450356,131.9827398,136.4690445,100.1997665,125.42048,140.7376251,145.8069061,269.2410787,107.4480988,186.4409577,58.60023422,171.7516663,381.1622424,142.8676605
1362,107.6,155.0625733,106.1873291,178.5762238,163.0930786,88.07563782,179.0722834,131.7188098,137.5247559,97.13821107,122.67564,136.7259293,145.9124756,265.2821655,105.1255402,180.9512695,61.66178894,171.0126709,377.0902274,140.8442192
1363,108.0153122,154.727771,106.2041168,175.3014771,165.2517166,85.52914581,181.0624797,131.1238111,138.6347427,95.32228241,121.10423,133.7430863,146,262.3009491,103.2902863,176.4180542,63.69440231,170.6708557,373.752982,139.6030438
1364,110.4448837,154.3052368,102.7182098,181.7451294,163.7992554,83.94463959,179.4779714,128.9231097,140.0079803,99.54762571,125.22394,135.7501251,146,264.0615082,103.818454,176.5236908,60.73666153,172.2553619,373.9793331,142.1558571
1365,112.4053909,153.6185577,100.4934158,185.6958008,162.2365151,83.12276001,178.1621742,127.9446195,139.8556762,102.5413162,127.6425,136.4664597,147.1736664,265.8223623,103.9946091,176.7760498,59.12815094,172.431723,375.5051466,143.8043874
1366,113.1452667,152.2445038,101.55038,183.1590881,160.3868332,84.2854187,177.5456111,130.1466255,135.7335174,102.3299255,125.63428,133.8240479,151.4015228,267.5839691,103.2547333,177.4102295,61.03068466,168.9437469,380.4124778,143.0997467
1367,114.741243,153.3971771,103.9933792,182.8635162,159.5047379,82.55447998,179.3744265,131.330171,135.8085571,102.1592407,126.92704,133.1374496,154.2853119,269.515803,103.7782074,174.7838593,63.09669113,168.3488281,382.6133902,144.093221
1368,117.7025024,158.5793793,108.646788,186.1420563,160.1657372,76.20892487,185.1030553,130.8895086,142.5771484,102.0534821,133.48411,135.5699127,155.0256256,271.7191213,106.3164307,166.9576721,65.42339478,172.3676819,380.4982191,147.7947947
1369,116.2707413,157.8522797,108.7507477,186.5969116,162.3961754,76.19080048,184.8179169,129.925635,144.6922974,101.1630691,132.77227,136.0676865,151.163034,269.3461177,106.2399872,169.0677521,63.25227585,173.6676819,378.0087825,147.2692095
1370,110.3447082,151.0796661,104.2004013,184.1630066,166.2322273,82.64594574,178.3804105,128.426487,142.0467438,99.46991576,124.62397,134.5861756,142.591452,262.2913183,103.4886154,181.3431091,56.47966309,172.1861725,375.1364659,142.4190305
1371,106.7201935,150.255722,102.6559601,183.2639923,165.6703148,80.14476318,178.3929494,134.0723915,142.5997589,98.99197082,127.15913,134.1919693,145.3430725,266.0056865,106.1754318,177.4973145,57.12749787,176.463266,374.5941903,144.7126973
1372,104.6024948,153.3263794,103.0795029,183.3698761,162.2290535,71.77984924,182.6283442,144.3961754,145.2468811,99.30962678,136.68878,134.5096268,155.5080292,276.7706579,112.4226425,163.0969574,62.63351669,184.5105225,375.5774122,151.6834577
1373,110.9740906,157.30802,102.2903366,184.8402984,162.9556198,71.29513321,185.665301,142.6586698,143.2710052,98.33872526,136.74681,135.3580536,157.262915,278.3172226,115.0338592,159.7580551,65.26127548,183.5403687,377.5898329,150.1922582
1374,120.7212982,161.651886,101.0189621,186.8533111,165.3394508,73.94383087,188.2257055,136.1252149,139.4568817,96.85545503,133.03864,136.4175354,155.6737,276.1982676,116.1992859,160.8175308,66.74454651,178.984607,380.0115117,145.3363101
1375,115.8185028,156.7837891,100.6244934,185.3571808,165.8596916,79.22643127,181.938914,132.4405289,138.0102203,95.81022034,126.34502,134.0551544,151.9776214,268.2280579,114.4694275,168.6345367,62.52458191,174.338855,375.9782322,141.5017624
1376,107.8676865,149.9990936,100.4124726,183.130954,165.9922104,85.0570282,173.8114116,129.3485438,137.0561218,94.85612183,119.03027,130.980838,147.8431976,259.0404409,112.1371872,177.8574829,57.11802597,169.6743744,370.6019549,137.8797251
1377,107.9990067,152.2955292,98.70281525,181.6023193,164.3776932,85.00066223,173.7493083,129.3330574,136.7004959,93.60198669,117.40199,131.9980118,148.1990051,258.0008265,109.8036453,180.496521,56.10115967,169.2003326,372.2110944,134.7548332
1378,108.7064102,154.9054077,97.15370635,180.6374695,162.8977928,84.66502991,174.4474754,129.4655126,136.601001,92.5655304,116.37735,133.2827652,148.7408844,257.6871974,107.4462936,182.4462921,55.4295578,169.1418793,373.9950561,132.0402476
1379,110.6168778,153.2072235,99.91326601,188.4916046,165.5512162,85.83253479,179.4889781,128.8463847,140.2096543,95.53736267,119.56146,134.7686798,147.6795135,261.0482051,104.6867355,179.686734,55.96024322,171.6891724,371.3416443,135.7550367
1380,111.8542694,151.4360748,102.1818039,194.0537842,167.4088135,87.4368744,183.0146281,128.2575137,142.708696,97.9818039,122.30918,135.3631226,146.4178741,263.2571132,102.7821259,177.5819671,56.34541092,173.8,370.0526842,139.10628
1381,109.836467,149.3120727,102.0756058,188.5313843,165.4175644,91.15387725,179.2091268,127.8150126,139.8412964,97.87560426,122.94638,131.6461227,144.1876739,259.8941167,105.0123261,178.6439636,56.02681045,173.8,375.3626883,140.6992811
1382,110.1144211,150.2185608,102.9490555,184.0183167,163.3111687,88.65673218,176.7806371,129.1327845,138.4429047,98.44290925,126.89007,130.0409012,145.2328613,260.4083964,107.0286057,172.9402985,57.11643219,175.57565,379.4271393,144.3590431
1383,116.0651596,158.6133484,106.2432129,181.9993195,160.92025,70.80452499,177.7547124,134.8001505,140.6744339,100.6744339,139.00407,133.6538437,154.3714935,270.5033951,108.5162888,150.518779,61.68574677,181.7389129,380.4138641,153.1257528
1384,118.2618332,161.6143372,106.6460022,181.3611664,159.7158318,63.69649429,178.0095851,137.6630554,142.5179962,101.611499,143.39417,135.4546692,157.5121734,273.8380636,109.2705002,143.1569916,63.70933304,184.4935028,379.3041709,155.5634766
1385,114.9657181,156.7233276,102.8182556,182.7434082,160.2474633,72.30892563,177.2121379,136.422582,143.7939117,100.6545624,136.48296,134.6040589,151.8768799,267.2812754,108.9515213,157.8300201,62.0081131,182.2606506,375.1270686,148.7408727
1386,112.5622147,155.1819336,100.9441467,184.4053436,159.3131333,74.50102005,177.9038366,137.0434659,145.7404572,98.52443086,132.69733,132.9712494,150.3170471,265.9353307,109.8611938,161.0020416,61.75852279,181.5909637,372.6641235,145.6396306
1387,110.9663727,156.6713867,100.8377594,186.3203552,157.0523644,70.88377762,179.9429677,139.3485743,148.2938049,95.33274383,131.73982,130.6306778,152.4448364,269.3043264,111.8825958,153.7675552,62.82241821,182.3356934,371.7522103,145.9056053
1388,110.9493774,156.7192963,103.272197,188.6481354,158.0526428,70.56140976,180.952802,139.3082657,149.0626556,95.09273834,130.98797,128.5639008,155.4661774,269.4699224,114.3854767,152.5734406,62.85663986,181.3639038,372.8020216,144.9126905
1389,111.8009994,155.9741241,107.1044937,191.2029938,160.847023,72.05174866,181.3963521,137.9776077,148.8497528,96.47662353,130.34925,126.6477554,158.9791199,267.8731283,117.1532455,154.7024979,62.32437592,179.4477539,374.9310673,143.2271919
1390,111.1837402,150.0045502,102.1229263,186.7391876,161.9081307,78.68520355,179.0512212,132.7010854,146.4328461,94.92260285,123.42504,128.240651,155.6370758,264.1669414,112.6575607,165.81138,61.22048721,173.7759338,373.3296095,139.1601626
1391,110.1185806,142.4419189,94.45377656,180.1351959,162.4407081,86.88693237,175.8557396,126.2213644,143.3438812,92.47273409,114.58421,130.9035492,150.2047577,259.8175329,105.947055,179.6584595,59.9422966,166.9589111,370.5906416,134.3669434
1392,107.442717,144.4414276,94.45242767,181.5784302,161.5528565,86.94757233,174.2371432,126.2103564,139.0220032,92.38942871,115.49429,130.4422852,150.7365723,259.4911906,107.3784286,177.1272858,61.69428482,168.2837158,369.0679583,134.3858337
1393,104.587056,147.6297699,95.45177003,183.9896454,160.5064736,85.94434814,172.8678475,127.0334346,134.6582443,92.6155304,117.65307,129.6401215,152.0038849,259.7108892,109.7935287,172.5818787,63.78964615,170.6232941,367.7540327,135.0301984
1394,103.5206299,150.0825501,99.71747591,183.1365051,161.0396843,81.35871277,175.7116534,129.7883695,139.4571655,93.89524383,122.02541,132.9460434,152.3238098,263.35451,109.2603165,171.0888855,62.93650513,172.5428619,371.0294909,137.5185293
1395,102.7604691,152.5355255,103.1957657,182.4291748,161.7370606,77.50211639,177.7776515,132.373333,143.5270569,95.087529,125.49365,135.7124695,152.5124725,266.0623602,108.1727112,169.872937,62.33129425,174.0541229,373.7841949,139.484314
1396,103.9342377,154.9897675,101.7018829,182.6425873,163.4710312,78.24906006,174.9321569,133.8849996,142.9935318,95.72776489,123.25282,135.0722351,151.8722351,262.8611806,103.5843521,170.4064697,63.29164658,172.9870605,373.2506692,138.1504898
1397,105.8646347,155.8194153,100.34785,182.4638,163.4192047,78.8,173.2769331,133.8326365,141.8715668,95.66768188,121.03966,133.1431305,151.2038818,260.5466945,101.0124863,170.8280151,63.15949707,171.6676819,371.4563075,136.6296806
1398,109.921875,152.082486,99.38692475,181.1825653,158.3476601,78.8,174.9674467,129.3839099,139.0955643,93.63906249,118.90428,127.5911194,150.4564941,260.7246399,104.1087997,170.9347839,59.9564148,169.6390625,366.1178349,134.5832672
1399,111.568396,150.8810852,98.7168396,179.9010376,156.1855545,78.384198,176.8662542,126.9092178,137.2336792,93.60582581,119.67901,124.9484436,148.5031128,260.6254272,105.8752594,171.0831604,57.5010376,168.9821228,364.163947,135.6202443
1400,109.4317383,153.6587402,98.50317382,178.619043,158.5892945,77.31586914,179.0919393,127.5324097,136.8063476,96.7039795,125.02065,126.8714356,144.6571289,260.0912679,105.5547608,171.2968262,56.21904297,170.4777832,367.5215541,141.4960531
1401,108.3447205,152.9546875,97.90249176,176.5627533,159.6809044,78.51363831,178.4161758,128.6164475,137.650296,98.80806579,127.93168,128.905574,145.6744934,258.17497,98.26904144,170.9577728,57.42419815,171.1447235,367.2475848,143.550218
1402,108.2378235,148.9995209,96.94042511,173.7834534,159.5472832,81.82742615,175.0311216,130.1308149,139.6813263,99.98392487,128.57305,131.0435058,151.2331024,254.9680786,84.47941589,170.1026031,60.95177612,171.0378265,363.5825631,142.0358543
1403,108.8220123,149.4660339,97.70579987,173.4220123,160.2775154,82.51621247,173.5453657,129.3996048,137.7737305,99.3633133,126.86485,130.0030777,150.0208283,255.2731781,87.13325501,171.3895843,58.1223671,170.8617767,362.3350787,140.0601565
1404,109.7846497,152.353952,99.41715546,174.3846527,161.4808121,81.7674942,173.0996997,127.4386724,133.7092529,97.75891573,123.86998,127.2221206,145.1006744,257.501503,98.79187928,173.8496643,51.81173477,170.6478577,362.411475,137.8318278
1405,107.1752304,154.4123871,98.63685913,174.8492462,162.5808144,71.54714279,175.2155062,127.6231117,135.5416901,97.56616365,128.43413,130.6709915,146.4093628,259.4539286,104.4740143,160.3592346,56.38186416,171.5969787,365.27708,141.9720485
1406,103.5364349,156.2317871,97.13853301,175.1703125,163.6510468,58.59731064,178.0694631,128.4257851,139.0734589,97.78021089,135.17661,135.9151367,149.5130402,261.3268331,108.4338791,142.2722794,64.08755035,172.8812561,368.9464591,147.9475212
1407,101.3534653,153.4844238,97.38874359,176.3662323,160.1055298,67.9932724,175.0938047,128.9859301,137.261908,96.43939666,131.13507,131.1519562,149.5084442,261.2570343,105.4956772,152.9426178,59.55195694,166.2941712,366.4395512,143.7216899
1408,99.43420408,150.3957245,97.74869385,177.6598572,156.372921,79.18289795,171.6880442,129.400238,134.9358673,95.00855103,126.07173,125.7795715,149.1401428,260.8717372,102.0726837,166.0855103,54.1026123,159.3068878,363.4132996,138.6132228
1409,100.2914078,150.2885773,96.46288605,179.159967,159.4534988,78.75429535,172.2237956,126.9000588,133.3286087,95.22285156,122.85722,130.2798996,147.6400391,257.6572164,103.8942444,168.2285217,56.67422638,161.9856537,363.03062,137.2738406
1410,102.0409165,150.3858734,96.03198395,180.47435,160.9079704,77.17320557,172.7905858,124.8178418,133.0409134,95.28847352,121.07363,133.9814118,146.771756,255.6660665,105.623053,168.3456879,59.24610672,164.4788177,362.7408404,136.7243017
1411,108.0449142,151.458017,99.6772705,180.9032074,154.609127,70.09706345,173.5053469,124.7284991,139.0449158,94.64518585,126.1127,133.8741974,148.9160431,259.5079092,106.9096237,158.8036133,61.81924973,166.0870331,362.8940037,139.9407285
1412,111.1428513,151.9026764,101.2749939,180.2749939,151.0346031,67.80984192,173.5044594,125.3824463,136.1633392,94.66250306,128.54285,132.7428528,148.8473114,256.082545,106.7428497,155.7018127,57.05887832,161.3196015,362.669645,141.0929998
1413,107.7099548,150.9371735,98.27120819,177.2712097,153.5824547,76.28480072,171.8952904,127.7068011,113.3131256,96.16439667,125.10995,129.3099533,143.8052429,236.3255107,103.3099533,167.0732757,35.81783638,142.2241119,361.5968628,137.6064618
1414,106.3238236,148.542807,98.83815003,175.6,155.3571549,82.09526672,170.8809484,128.4841143,108.1716156,96.38093872,122.05712,126.733316,141.9047852,231.1668091,102.3524033,175.0190918,32.38115959,138.6954132,361.8503592,135.6666667
1415,107.5045807,144.356485,103.8832123,175.6,156.1622124,84.56412353,170.6125972,127.3212446,125.238948,94.98549347,119.48091,125.2305313,143.9442749,244.3161697,104.4992386,178.6687042,51.27330322,154.6893341,363.7671814,135.6666654
1416,107.0648895,146.2157562,103.5687119,178.9040558,157.980587,81.29849243,172.5260735,129.7425652,133.9585175,95.02340698,120.45724,126.3455383,143.9895721,252.2750066,108.7663986,172.7191192,59.32468109,166.4495972,364.4823652,136.0822716
1417,105.4538086,152.4452789,99.37989808,184.5965454,160.5314675,73.88751297,176.0167529,134.7548243,136.6436539,96.09746247,124.00163,129.3528931,142.5933014,256.4817276,114.5662934,159.8304596,59.5394928,175.1494446,364.3289403,136.7983055
1418,104.5368149,150.7261109,98.89477843,182.8033081,160.3815308,74.50191422,174.1050886,131.5991478,137.1684051,94.77885284,122.29809,128.5788498,143.6667542,255.0934143,110.7961716,159.9826813,57.3612709,173.8173187,358.9370291,136.8070068
1419,103.8919998,145.8899933,99.86200256,178.0746582,159.1725006,78.26334076,170.0749944,125.2405434,136.8460007,92.52199707,118.53666,126.321994,145.70867,251.5111059,103.27332,165.2486755,54.24466095,168.5513245,351.4909341,136.5383326
1420,108.2251633,143.4483734,99.26247406,177.3078095,157.7323761,81.19696197,168.6549174,124.8711154,134.6796081,98.56117095,122.33297,126.4609573,140.8373077,250.7695185,100.9093277,173.928418,54.99848175,168.0765686,354.379606,139.0352516
1421,113.3867554,141.4052429,98.40220642,177.2002808,156.2537956,83.99282532,167.6691971,125.4983928,132.2063476,105.9809616,127.38703,126.9986252,134.8154526,250.5006866,99.40386199,183.1762726,56.39641342,168.3991699,358.9881788,141.9924139
1422,106.6387787,144.5123077,99.15124663,180.7415924,156.7866059,83.57071533,170.4391238,126.8415133,131.4487549,97.41432341,118.81432,127.9658905,139.3074768,253.0041555,74.07225342,177.5119873,58.97570343,170.1171356,355.0904454,135.4713109
1423,101.0985367,147.3641968,99.47160951,183.3223419,156.5596314,82.8417572,172.6218681,127.8756078,130.3969757,90.10448762,111.75825,128.5313156,143.2597076,255.1044668,55.70781555,172.316391,60.40887451,171.4358063,352.2260655,130.1318715
1424,103.2517593,148.548468,97.10306702,179.8771912,151.5803147,80.25789032,171.0966721,126.9784368,127.4901306,90.85811462,114.34211,126.5934204,143.6903504,254.6558787,81.00814209,170.2708313,54.702845,170.251532,355.9172995,132.2850914
1425,104.981601,148.7341339,96.39880371,176.8249328,149.324173,78.24866486,169.9747785,126.1820018,127.4884064,91.61186676,116.86587,124.8367996,144.2118683,253.273997,99.26053314,168.6486633,52.02253952,169.9448028,358.7443804,134.1107775
1426,105.6279495,146.3641815,99.9537262,174.7781586,154.0371361,77.71004104,169.8850072,125.6433741,134.921431,92.36594238,119.23582,123.5440979,144.9659424,249.503624,99.47598268,168.1100403,57.08561249,171.8838501,359.3599505,135.0982577
1427,106.4574387,145.9148758,99.43834688,174.2404114,157.2074356,75.52450409,169.2615369,125.7145322,137.4159912,93.21169281,121.3319,123.2116943,144.8053314,248.3625666,99.37127992,165.6042969,59.08512421,172.8170227,360.3350939,136.009744
1428,107.5353271,148.0706543,93.40216675,175.7494598,158.2853241,71.10515671,167.9141744,126.6127714,133.2122208,94.18179475,123.05652,124.1817948,143.4040741,250.7878265,98.83233796,160.4304291,56.92934494,172.3858704,361.7979409,136.818161
1429,107.8772858,148.8772827,92.88617401,177.3203735,156.2956734,68.89320984,168.765021,127.9715017,134.5292618,93.86370392,124.5363,125.2749405,142.5545715,254.1853968,103.0177826,157.3409882,57.34987717,171.8932098,361.4205518,138.0359065
1430,107.6615784,148.6615753,96.55317382,178.9381683,151.9815559,68.35394287,171.2815895,129.6791751,140.0297622,92.56946868,125.83053,126.4613205,142.1231568,258.3197581,110.783194,155.8310425,59.72264252,171.3539429,359.6486729,139.5638237
1431,106.7517914,151.9157227,97.59999999,179.6313293,152.1958084,66.65780411,171.0361265,131.4518267,142.9108658,94.97595214,128.12775,127.4168777,146.0097076,259.5,110.1469376,149.9252045,62.01930542,171.2,359.2530191,140.7068405
1432,105.5647049,156.5561554,97.59999998,179.9550781,154.2192536,64.49946442,169.6871643,133.2504476,144.745459,98.8609665,130.82567,128.2802155,151.6213959,259.5,106.1540085,142.2630966,64.28556366,171.2,359.4071852,141.696078
1433,106.0509934,151.4340546,97.87899933,176.5590362,158.8012085,67.91996155,168.1050148,128.8500494,141.7450317,95.12204436,126.64305,125.6100281,147.099057,256.8650233,103.6470184,148.1749329,60.41504288,168.1310303,358.4321551,139.0433617
